id,clientId,date,startTime,endTime,appointmentType,details
377,2020,2022-08-02,10:30,11:15,"Adult Cut + Beard Grooming",""
378,2022,2024-07-02,09:00,09:30,"Adult Cut + Wax - Hair Removal ($5+)",""
379,2023,2023-09-20,16:00,16:30,"Adult Cut + Wax - Hair Removal ($5+)",""
380,2022,2021-02-13,11:00,11:30,"Adult Haircut (18 & Up)",""
381,2025,2017-03-12,14:20,15:00,"UziCut with Beard Grooming",""
382,2026,2023-11-25,11:00,11:30,"Adult Cut + Wax - Hair Removal ($5+)",""
383,2027,2021-12-07,15:00,15:30,"High-School Cut",""
384,2027,2022-01-19,15:00,15:30,"High-School Cut",""
385,2031,2021-10-30,15:00,15:30,"Adult Cut",""
386,2032,2021-05-25,12:00,12:30,"Adult Haircut (18 & Up)",""
387,2033,2017-11-02,17:00,17:30,"Kids Cut - (12 & Under)",""
388,2034,2020-07-22,12:30,13:00,"High-School Cut",""
389,2035,2020-06-26,13:00,13:30,"Kids Cut - (12 & Under)",""
390,2036,2021-08-31,11:00,11:30,"Adult Cut",""
391,2037,2021-04-07,15:15,15:45,"High-School Cut",""
392,2038,2020-10-14,10:30,11:00,"Adult Cut",""
393,2040,2017-11-05,11:00,12:00,"Haircut + Beard (Adults)",""
394,2040,2017-05-07,19:30,20:30,"Haircut + Beard (Adults)",""
395,2041,2023-12-29,09:00,09:30,"Adult Cut",""
396,1771,2022-07-15,13:30,14:00,"Lineup + Taper + Beard Grooming",""
397,2043,2022-05-18,12:30,13:00,"Adult Cut",""
398,2044,2021-10-07,11:30,12:00,"High-School Cut",""
399,1698,2018-11-23,20:15,21:15,"Haircut + Beard (Adults)",""
400,2046,2017-11-07,19:00,19:30,"Kids Cut - (12 & Under)",""
401,2047,2023-07-18,14:00,14:30,"High-School Cut",""
402,2048,2022-06-03,15:45,16:15,"Adult Cut",""
403,2049,2022-04-15,15:45,16:15,"High-School Cut",""
404,2050,2024-02-09,10:30,11:00,"Adult Cut",""
405,2051,2019-04-16,20:00,21:00,"Haircut + Beard (Adults)",""
406,2052,2024-03-15,10:00,10:30,"High-School Cut",""
407,2053,2024-05-14,10:30,11:00,"Adult Cut",""
408,2054,2022-06-04,13:45,14:30,"Adult Cut + Beard Grooming",""
409,2055,2021-04-10,11:15,11:45,"Adult Cut",""
410,2056,2017-07-25,21:10,21:50,"UziCut with Beard Grooming",""
411,2057,2021-04-03,11:45,12:15,"Lineup + Taper",""
412,2058,2020-10-28,10:30,11:00,"Adult Cut",""
413,2059,2021-10-15,11:00,11:30,"Adult Cut",""
414,2060,2023-06-24,15:15,16:00,"Adult Cut + Beard Grooming",""
415,2061,2021-03-17,10:30,11:00,"Adult Cut",""
416,2062,2021-12-04,12:00,12:30,"High-School Cut",""
417,2063,2020-11-18,13:00,13:30,"Adult Cut",""
418,2064,2021-07-01,12:45,13:15,"Adult Haircut (18 & Up)",""
419,2065,2022-06-25,13:00,13:30,"Adult Cut",""
420,2066,2021-04-15,10:30,11:00,"Adult Haircut (18 & Up)",""
421,1973,2022-01-04,11:00,11:45,"Adult Cut + Beard Grooming",""
422,2068,2021-06-29,16:00,16:30,"Adult Haircut (18 & Up)",""
423,2069,2023-02-14,12:00,12:30,"Adult Cut",""
424,2070,2017-10-10,18:30,19:00,"Kids Cut - (12 & Under)",""
425,2071,2020-12-19,11:30,12:00,"Adult Cut",""
426,2071,2021-03-04,14:30,15:00,"Adult Cut",""
427,2073,2017-04-23,15:50,16:30,"UziCut with Beard Grooming",""
428,2074,2020-07-18,10:00,10:30,"Adult Cut",""
429,2075,2024-03-15,15:00,15:30,"Adult Cut",""
430,2076,2018-09-03,15:00,16:00,"Haircut + Beard (Adults)",""
431,2077,2018-09-03,14:00,15:00,"Haircut + Beard (Adults)",""
432,2078,2020-10-07,20:00,21:00,"OFF DAY/EMERGENCY - (Full Service)",""
433,2078,2020-10-07,19:15,20:00,"Haircut + Beard",""
434,2076,2018-09-03,16:00,17:00,"Haircut + Beard (Adults)",""
435,2077,2021-07-21,10:30,11:00,"Adult Cut",""
436,2077,2022-09-06,13:30,14:15,"Adult Cut + Beard Grooming",""
437,2083,2022-01-12,12:30,13:00,"Adult Cut",""
438,1698,2020-01-14,21:15,22:15,"Haircut + Beard (Adults)",""
439,1698,2019-03-17,15:00,16:00,"Haircut + Beard (Adults)",""
440,2086,2017-11-05,19:10,20:10,"Haircut + Beard (Adults)",""
441,2087,2024-03-21,14:30,15:30,"Adult - (Full Service)",""
442,2088,2021-03-16,14:30,15:15,"Adult Cut + Beard Grooming",""
443,2089,2021-05-15,12:15,12:45,"Adult Haircut (18 & Up)",""
444,2091,2022-11-03,16:15,16:45,"Adult Cut",""
445,2090,2019-02-07,19:30,20:30,"Haircut + Beard (Adults)",""
446,2141,2024-01-31,14:00,14:30,"Adult Cut",""
447,2092,2017-04-30,15:20,16:00,"UziCut with Beard Grooming",""
448,1698,2017-03-11,11:40,12:20,"UziCut with Beard Grooming",""
449,2094,2023-07-19,15:30,16:00,"Beard Grooming Only",""
450,2095,2020-06-24,10:30,11:15,"Adult Cut + Beard Grooming",""
451,2096,2020-10-23,14:15,14:45,"High-School Cut",""
452,2097,2022-01-12,15:15,15:45,"Adult Cut",""
453,2098,2022-09-06,14:15,15:00,"Adult Cut + Beard Grooming",""
454,2099,2020-12-23,17:30,18:00,"High-School Cut",""
455,2100,2021-12-22,12:00,12:30,"Adult Cut",""
456,2101,2020-10-30,16:45,17:15,"Kids Cut - (12 & Under)",""
457,2101,2021-08-24,13:15,13:45,"Kids Cut - (12 & Under)",""
458,2101,2021-10-30,16:00,17:00,"Adult - (Full Service)",""
459,2104,2024-06-21,14:30,15:00,"Lineup + Taper + Beard Grooming",""
460,2105,2020-10-31,12:30,13:00,"High-School Cut",""
461,2106,2020-09-24,16:30,17:00,"High-School Cut",""
462,2107,2022-04-05,12:45,13:15,"Adult Cut",""
463,2108,2022-11-22,10:30,11:00,"Adult Cut",""
464,2109,2017-11-08,15:10,15:55,"UziExpress Clean Up + Beard Grooming",""
465,2110,2017-11-01,18:00,19:15,"Haircut + Beard (Adults) + Beard Grooming, Colour Enhancement for Patchy Beard, Hot Towel + Black Mask Treatment for Clogged Pores",""
466,2111,2024-07-06,11:00,11:45,"Adult Cut + Beard Grooming",""
467,2112,2024-02-07,18:00,19:00,"OFF DAY/EMERGENCY - (Full Service)",""
468,2113,2023-11-24,09:00,09:30,"Adult Cut",""
469,2114,2020-03-06,09:00,10:00,"Haircut + Beard (Adults)",""
470,2114,2019-10-25,08:15,09:15,"Haircut + Beard (Adults)",""
471,2116,2024-06-12,16:00,17:00,"Adult - (Full Service)",""
472,2142,2021-09-21,12:00,12:30,"Adult Cut",""
473,2118,2021-06-11,16:00,16:30,"Adult Haircut (18 & Up)",""
474,2119,2023-05-18,11:30,12:00,"Adult Cut",""
475,2120,2017-03-25,15:10,16:10,"Haircut + Beard (Adults)",""
476,2121,2021-04-01,16:30,17:00,"Adult Cut",""
477,2122,2022-08-17,16:15,16:45,"Lineup + Taper",""
478,2123,2022-02-16,10:30,11:00,"Adult Cut",""
479,2124,2020-07-22,19:15,20:00,"Haircut + Beard",""
480,2125,2022-03-26,15:15,16:00,"Adult Cut + Beard Grooming",""
481,2125,2022-03-26,14:30,15:15,"Adult Cut + Beard Grooming",""
482,2127,2020-12-03,11:30,12:15,"Adult Cut + Beard Grooming",""
483,2128,2018-09-09,14:15,15:15,"Haircut + Beard (Adults)",""
484,2129,2021-11-06,10:30,11:00,"Adult Cut",""
485,2130,2021-11-06,10:00,10:30,"Adult Cut",""
486,2131,2024-06-18,10:30,11:15,"Adult Cut + Beard Grooming, Wax - Hair Removal ($5+)",""
487,2132,2020-09-05,14:45,15:15,"High-School Cut",""
488,2134,2024-07-04,15:00,16:00,"Adult - (Full Service)",""
489,2135,2018-10-07,12:00,13:00,"Haircut + Beard (Adults)",""
490,2136,2021-09-18,11:00,11:30,"Kids Cut - (12 & Under)",""
491,2138,2020-05-21,18:00,19:00,"Haircut + Beard (Adults)",""
492,2139,2022-07-23,13:30,14:00,"Adult Cut",""
493,1698,2018-11-23,19:30,20:30,"Haircut + Beard (Adults)",""
494,2143,2024-05-10,17:30,18:30,"Adult - (Full Service)",""
495,2144,2023-03-31,16:15,16:45,"Lineup + Taper",""
496,2078,2020-07-31,19:00,20:00,"OFF DAY/EMERGENCY - (Full Service)",""
497,2078,2020-07-31,20:00,21:00,"OFF DAY/EMERGENCY - (Full Service)",""
498,2147,2023-06-14,17:00,18:00,"Adult - (Full Service)",""
499,2148,2020-09-02,13:00,13:30,"High-School Cut",""
500,2148,2021-10-29,15:45,16:15,"High-School Cut",""
501,2150,2020-12-17,10:30,11:00,"Adult Cut",""
502,2151,2017-10-21,13:00,14:15,"Haircut + Beard (Adults) + Beard Grooming",""
503,2152,2020-11-18,14:45,15:15,"Adult Cut",""
504,2153,2017-05-07,19:00,20:00,"Haircut + Beard (Adults)",""
505,2154,2021-10-20,16:30,17:00,"High-School Cut",""
506,2155,2022-08-03,10:30,11:00,"Adult Cut",""
507,2155,2021-02-17,16:00,16:30,"Adult Cut",""
508,2148,2023-04-11,13:15,13:45,"Lineup + Taper",""
509,2158,2022-06-22,17:45,18:45,"Adult - (Full Service)",""
510,2159,2020-07-14,15:30,16:00,"Adult Cut",""
511,2160,2021-10-23,15:30,16:00,"Adult Cut",""
512,2144,2021-09-08,13:15,13:45,"Adult Cut",""
513,2163,2017-10-29,10:00,11:15,"Haircut + Beard (Adults) + Beard Grooming",""
514,2164,2024-06-22,13:00,13:45,"Adult Cut + Beard Grooming",""
515,2165,2019-03-20,19:30,20:30,"Haircut + Beard (Adults)",""
516,2166,2020-09-30,17:30,18:00,"Adult Cut",""
517,2168,2020-10-24,15:30,16:00,"Kids Cut - (12 & Under)",""
518,2169,2021-01-27,16:00,16:30,"Adult Haircut (18 & Up)",""
519,2170,2021-01-27,16:30,17:00,"Adult Haircut (18 & Up)",""
520,2171,2018-09-26,20:15,21:15,"Haircut + Beard (Adults)",""
521,2171,2019-09-03,20:15,21:15,"Haircut + Beard (Adults)",""
522,2173,2019-12-31,08:15,09:15,"Haircut + Beard (Adults)",""
523,2174,2020-09-15,17:00,17:30,"High-School Cut + Hot Towel + Black Mask Treatment for Clogged Pores",""
524,2175,2021-03-03,15:30,16:00,"Adult Cut",""
525,1698,2023-09-22,17:00,18:00,"Adult - (Full Service)",""
526,2177,2023-01-24,17:30,18:15,"Adult Cut + Beard Grooming",""
527,2190,2022-05-21,13:00,13:45,"Adult Cut + Beard Grooming",""
528,2178,2020-08-29,11:30,12:15,"Adult Cut + Beard Grooming",""
529,2191,2021-05-28,16:00,16:30,"Adult Haircut (18 & Up)",""
530,2179,2021-08-04,13:15,13:45,"High-School Cut",""
531,2180,2019-08-14,19:30,20:30,"Haircut + Beard (Adults)",""
532,2181,2021-06-08,10:30,11:00,"Adult Haircut (18 & Up)",""
533,2183,2024-07-03,14:00,14:30,"Adult Cut",""
534,2184,2022-09-15,10:30,11:00,"Adult Cut",""
535,2185,2022-05-03,14:30,15:00,"Adult Cut",""
536,2186,2024-04-24,14:30,15:00,"Adult Cut",""
537,2187,2020-10-01,11:15,11:45,"Adult Cut",""
538,2188,2021-12-23,17:45,18:45,"Adult - (Full Service)",""
539,2189,2022-03-08,13:15,13:45,"Adult Cut",""
540,2192,2023-12-19,12:30,13:00,"Adult Cut",""
541,1857,2022-07-09,16:45,17:45,"Adult - (Full Service)",""
542,2194,2024-06-21,15:00,15:45,"Adult Cut + Beard Grooming",""
543,2195,2022-05-18,12:00,12:30,"Adult Cut",""
544,2196,2017-06-27,18:30,19:10,"UziCut with Beard Grooming",""
545,2197,2021-07-03,15:15,15:45,"Adult Haircut (18 & Up)",""
546,2198,2021-11-03,15:45,16:15,"High-School Cut",""
547,2199,2020-07-14,13:00,13:30,"Adult Cut",""
548,2200,2020-12-16,10:30,11:00,"Kids Cut - (12 & Under)",""
549,2201,2021-10-15,10:30,11:00,"Lineup + Taper",""
550,2202,2021-04-01,17:15,17:45,"Adult Cut",""
551,2203,2022-01-08,14:00,14:30,"Adult Cut + Hot Towel + Black Mask Treatment for Clogged Pores",""
552,2203,2021-01-29,16:30,17:00,"Adult Haircut (18 & Up)",""
553,2205,2023-02-28,14:45,15:30,"Adult Cut + Beard Grooming",""
554,1698,2017-07-01,19:10,20:10,"Haircut + Beard (Adults)",""
555,2208,2021-04-07,17:15,17:45,"Lineup + Taper + Beard Grooming",""
556,2208,2021-07-02,16:45,17:15,"Adult Haircut (18 & Up)",""
557,2210,2022-08-11,16:15,16:45,"Adult Cut",""
558,2211,2020-08-27,17:30,18:00,"Adult Cut",""
559,2164,2017-04-22,20:10,20:30,"UziCleanUp with Beard Grooming",""
560,2213,2022-06-11,16:00,17:00,"Adult - (Full Service)",""
561,2214,2023-11-17,17:00,18:00,"Adult - (Full Service)",""
562,2215,2024-06-06,09:00,09:30,"Adult Cut",""
563,2216,2024-05-21,09:00,09:30,"High-School Cut",""
564,2217,2021-09-02,16:45,17:30,"Adult Haircut + Beard (18 & Up)",""
565,2218,2018-08-16,18:00,18:45,"Kids Cut - (12 & Under) + Beard Grooming",""
566,2219,2020-11-14,16:00,16:45,"Haircut + Beard",""
567,2220,2021-06-15,10:30,11:00,"Adult Haircut (18 & Up)",""
568,2221,2023-06-07,15:30,16:00,"High-School Cut",""
569,2222,2023-03-25,10:30,11:15,"High-School Cut + Beard Grooming",""
570,2223,2022-09-23,11:45,12:30,"Adult Cut + Beard Grooming",""
571,2195,2022-03-25,10:30,11:00,"Adult Cut",""
572,2192,2023-10-18,15:00,15:30,"Adult Cut",""
573,2192,2020-12-29,16:45,17:15,"Adult Cut",""
574,2227,2024-06-25,11:30,12:00,"High-School Cut",""
575,2228,2021-06-19,10:00,10:30,"Adult Haircut (18 & Up)",""
576,2229,2021-04-07,12:00,12:30,"Adult Cut",""
577,2198,2020-08-26,12:00,12:30,"High-School Cut",""
578,2231,2022-04-06,15:00,15:45,"Adult Cut + Beard Grooming",""
579,2233,2020-12-02,12:00,12:45,"Adult Cut + Beard Grooming",""
580,2234,2022-08-31,16:00,16:30,"High-School Cut",""
581,2235,2021-11-18,15:00,15:30,"Adult Cut",""
582,2236,2019-04-14,11:00,12:00,"Haircut + Beard (Adults)",""
583,2237,2021-10-06,10:30,11:00,"Adult Cut",""
584,2238,2021-01-09,12:45,13:30,"Adult Cut + Beard Grooming, Colour Enhancement for Patchy Beard",""
585,2239,2022-08-03,15:30,16:00,"Adult Cut",""
586,2240,2021-04-30,14:30,15:00,"Adult Haircut (18 & Up)",""
587,2197,2021-03-11,16:15,16:45,"Kids Cut - (12 & Under)",""
588,2242,2022-03-11,10:30,11:00,"Adult Cut",""
589,2243,2022-01-27,18:30,19:30,"Adult - (Full Service)",""
590,2244,2021-03-24,10:30,11:15,"Adult Cut + Beard Grooming",""
591,2245,2017-07-13,19:00,20:15,"Haircut + Beard (Adults) + Beard Grooming",""
592,2242,2022-07-12,11:15,11:45,"Adult Cut",""
593,2069,2024-06-25,12:00,12:45,"Adult Cut + Beard Grooming",""
594,2248,2019-10-21,15:00,16:00,"Haircut + Beard (Adults)",""
595,2249,2024-01-23,10:30,11:00,"Lineup + Taper + Beard Grooming",""
596,1700,2021-03-06,14:30,15:00,"Adult Cut",""
597,2253,2024-05-16,16:00,17:00,"Adult - (Full Service)",""
598,2255,2021-11-17,11:15,11:45,"Beard Grooming Only",""
599,2256,2023-12-28,09:30,10:00,"High-School Cut",""
600,2257,2024-04-17,13:30,14:15,"Adult Cut + Beard Grooming",""
601,2258,2024-05-11,11:30,12:00,"Adult Cut",""
602,2256,2023-12-28,09:00,09:30,"Adult Cut",""
603,2249,2022-01-06,15:00,15:45,"Adult Cut + Beard Grooming",""
604,2261,2024-06-28,10:00,10:45,"Adult Cut + Beard Grooming",""
605,3202,2021-10-27,11:30,12:00,"Adult Cut",""
606,2263,2017-10-21,18:20,19:20,"Haircut + Beard (Adults)",""
607,1700,2020-07-21,11:30,12:00,"Adult Cut",""
608,2266,2024-07-19,10:00,10:30,"Adult Cut",""
609,2267,2023-06-22,12:30,13:00,"Adult Cut",""
610,2268,2018-10-05,19:30,20:30,"Haircut + Beard (Adults)",""
611,1698,2019-08-20,20:15,21:15,"Haircut + Beard (Adults)",""
612,2332,2021-03-11,12:00,12:30,"Adult Cut",""
613,2270,2021-12-07,16:00,16:30,"High-School Cut",""
614,2271,2021-02-03,17:00,17:30,"Adult Haircut (18 & Up)",""
615,2272,2021-06-03,17:30,18:00,"Adult Haircut (18 & Up)",""
616,1698,2019-08-07,19:30,20:30,"Haircut + Beard (Adults)",""
617,2274,2022-01-07,12:00,12:30,"Adult Cut",""
618,2275,2021-01-15,15:30,16:00,"Adult Haircut (18 & Up)",""
619,2276,2021-11-23,12:00,12:45,"Adult Cut + Beard Grooming",""
620,2277,2020-11-28,12:30,13:00,"High-School Cut",""
621,2278,2023-07-06,11:00,11:45,"Adult Cut + Beard Grooming",""
622,2251,2021-11-25,15:00,15:45,"Adult Cut + Beard Grooming",""
623,2251,2021-11-24,17:30,18:30,"Adult - (Full Service)",""
624,2280,2019-12-02,13:30,14:30,"Haircut +Beard (High-School)",""
625,2281,2021-12-21,11:30,12:00,"Adult Cut",""
626,2283,2023-05-09,14:15,15:00,"Adult Cut + Beard Grooming",""
627,2284,2021-03-19,15:30,16:00,"High-School Cut",""
628,2285,2021-03-31,15:45,16:30,"Adult Cut + Beard Grooming",""
629,2286,2020-07-09,12:00,12:30,"Adult Cut",""
630,2290,2024-05-09,10:00,10:45,"Adult Cut + Beard Grooming",""
631,2288,2019-07-25,20:15,21:15,"Haircut + Beard (Adults)",""
632,2289,2021-10-16,11:00,11:45,"Adult Cut + Beard Grooming",""
633,2290,2023-08-15,10:30,11:00,"Adult Cut + Wax - Hair Removal ($5+)",""
634,2291,2023-11-28,09:00,09:45,"Adult Cut + Beard Grooming",""
635,2292,2019-08-02,09:00,09:30,"UziExpress Clean Up",""
636,2293,2020-10-15,11:15,12:00,"Adult Cut + Beard Grooming",""
637,2294,2022-09-20,12:00,12:45,"Adult Cut + Beard Grooming",""
638,2295,2020-11-27,13:00,13:30,"Adult Cut",""
639,2295,2021-05-08,12:45,13:30,"Adult Cut + Beard Grooming",""
640,2297,2024-05-25,10:00,10:30,"Adult Cut",""
641,2298,2024-03-20,16:00,17:00,"Adult - (Full Service)",""
642,1698,2017-07-04,18:30,19:15,"Kids Cut - (12 & Under) + Beard Grooming",""
643,2301,2020-05-25,15:00,16:00,"Haircut +Beard (High-School)",""
644,2303,2024-07-04,14:00,15:00,"Adult - (Full Service)",""
645,2304,2020-10-24,12:00,12:30,"High-School Cut",""
646,2305,2021-05-12,12:45,13:15,"Adult Haircut (18 & Up)",""
647,2244,2021-02-12,11:00,11:30,"Adult Haircut (18 & Up)",""
648,2245,2024-05-11,15:00,16:00,"Adult - (Full Service)",""
649,2308,2020-12-23,17:15,18:00,"Adult Cut + Beard Grooming",""
650,2309,2019-04-11,20:00,20:30,"UziExpress Clean Up",""
651,2310,2021-12-22,15:00,15:30,"High-School Cut",""
652,2311,2021-01-30,11:00,11:30,"Adult Haircut (18 & Up)",""
653,2313,2021-02-10,15:30,16:00,"Adult Haircut (18 & Up)",""
654,2333,2022-03-24,15:45,16:15,"Adult Cut",""
655,2314,2021-01-28,16:45,17:15,"Adult Haircut (18 & Up)",""
656,2315,2021-07-06,11:15,11:45,"Adult Haircut (18 & Up)",""
657,2315,2021-01-29,17:00,17:30,"Adult Haircut (18 & Up)",""
658,2317,2021-03-16,10:30,11:00,"Adult Cut",""
659,2317,2021-05-25,12:45,13:15,"Adult Haircut (18 & Up)",""
660,2319,2022-06-15,11:45,12:15,"Adult Cut",""
661,2320,2021-11-30,10:30,11:00,"Adult Cut",""
662,2321,2017-03-19,13:40,14:20,"UziCut with Beard Grooming",""
663,2321,2017-09-03,14:10,15:10,"Haircut + Beard (Adults)",""
664,2321,2017-09-03,13:40,14:10,"Kids Cut - (12 & Under)",""
665,2243,2020-01-10,21:15,22:15,"Haircut + Beard (Adults)",""
666,1905,2024-04-09,11:00,11:45,"Adult Cut + Beard Grooming",""
667,1905,2023-04-21,15:45,16:15,"Adult Cut",""
668,2326,2024-05-29,13:30,14:15,"Adult Cut + Beard Grooming",""
669,1878,2022-05-28,15:00,15:45,"Adult Cut + Beard Grooming",""
670,2328,2022-01-20,11:00,11:30,"Adult Cut",""
671,2321,2017-05-27,17:00,18:00,"Haircut + Beard (Adults)",""
672,2321,2017-05-27,17:30,18:30,"Haircut + Beard (Adults)",""
673,2331,2020-09-22,13:00,13:30,"Adult Cut",""
674,2334,2017-10-24,18:00,19:00,"Haircut + Beard (Adults)",""
675,2335,2020-07-29,15:45,16:15,"Beard Grooming Only",""
676,2336,2023-03-21,13:30,14:00,"Adult Cut",""
677,2337,2017-07-16,17:40,18:40,"Haircut + Beard (Adults)",""
678,2338,2024-01-13,16:00,17:00,"Adult - (Full Service)",""
679,2339,2020-07-21,12:30,13:00,"Adult Cut",""
680,2340,2024-07-02,11:30,12:00,"Adult Cut",""
681,2341,2021-03-13,13:00,13:30,"High-School Cut",""
682,2342,2021-03-27,12:00,12:30,"Adult Cut",""
683,2343,2021-12-15,17:00,18:00,"Adult - (Full Service)",""
684,2344,2024-02-20,13:30,14:00,"Beard Grooming Only",""
685,2345,2022-06-21,11:30,12:00,"Lineup + Taper",""
686,2346,2023-09-08,15:30,16:00,"Adult Cut",""
687,2188,2022-10-22,15:00,15:30,"Adult Cut",""
688,2348,2020-11-28,14:45,15:15,"Kids Cut - (12 & Under)",""
689,2349,2020-07-02,15:30,16:00,"Adult Cut",""
690,2350,2021-11-19,13:15,13:45,"Adult Cut",""
691,2077,2020-06-20,15:00,16:00,"Haircut + Beard (Adults)",""
692,2355,2020-12-17,15:30,16:00,"High-School Cut",""
693,2355,2021-07-22,12:00,12:30,"High-School Cut",""
694,2335,2023-04-22,14:30,15:15,"Adult Cut + Beard Grooming",""
695,2357,2021-01-02,14:45,15:15,"Adult Cut",""
696,2359,2021-07-16,16:00,16:45,"Adult Haircut + Beard (18 & Up)",""
697,2360,2018-09-09,15:30,16:30,"Haircut + Beard (Adults)",""
698,2361,2021-10-26,17:45,18:45,"Adult - (Full Service)",""
699,2362,2021-12-14,12:45,13:30,"Adult Cut + Beard Grooming",""
700,2363,2021-04-10,10:30,11:15,"Adult Cut + Beard Grooming, Hot Towel + Black Mask Treatment for Clogged Pores",""
701,2364,2023-02-15,14:30,15:15,"Adult Cut + Beard Grooming",""
702,2365,2021-07-07,12:45,13:15,"Adult Haircut (18 & Up)",""
703,2366,2021-05-25,11:15,12:00,"Adult Haircut + Beard (18 & Up)",""
704,2368,2023-10-19,10:30,11:00,"Adult Cut",""
705,1698,2021-08-27,14:45,15:15,"Adult Cut",""
706,1698,2021-08-27,16:00,16:45,"Adult Cut + Beard Grooming",""
707,1698,2021-08-27,15:15,16:00,"Adult Cut + Beard Grooming",""
708,1698,2017-10-08,12:00,13:00,"Haircut + Beard (Adults)",""
